@relation sulfer_2

@attribute y2 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric

@data
0.019761,0.523262,0.501341,0.307611,0.764313,0.699361
0.023614,0.52663,0.515568,0.315359,0.761784,0.698294
0.027468,0.532262,0.522673,0.33011,0.735761,0.698869
0.031321,0.53856,0.509804,0.343489,0.695608,0.697332
0.035175,0.543268,0.499826,0.352486,0.69368,0.697637
0.039028,0.573292,0.51684,0.373198,0.745161,0.69168
0.042882,0.637444,0.545782,0.399944,0.738085,0.691563
0.046735,0.668635,0.566697,0.421867,0.729388,0.69331
0.050589,0.662997,0.595396,0.445705,0.712674,0.691715
0.054442,0.659896,0.598983,0.468978,0.707526,0.695251
0.058296,0.654978,0.587281,0.472758,0.746351,0.696394
0.062149,0.650061,0.592871,0.476278,0.742054,0.700287
0.066002,0.645144,0.599784,0.485169,0.75531,0.700182
0.069856,0.638285,0.603754,0.484617,0.734502,0.697743
0.073709,0.63156,0.60567,0.484946,0.710984,0.699379
0.083627,0.627525,0.615474,0.492305,0.711325,0.698059
0.101474,0.626786,0.595082,0.488137,0.706267,0.704087
0.119321,0.629812,0.592801,0.475349,0.701391,0.704884
0.137168,0.631269,0.614691,0.469409,0.730363,0.695116
0.147228,0.630933,0.599383,0.46845,0.751942,0.696488
0.147103,0.630597,0.597816,0.474993,0.73034,0.697977
0.146977,0.63026,0.606715,0.483767,0.724932,0.694905
0.146852,0.632278,0.591408,0.487831,0.725567,0.697836
0.146727,0.636985,0.595239,0.48161,0.728866,0.698036
0.146602,0.635573,0.600202,0.470377,0.751488,0.700182
0.146477,0.630894,0.586009,0.470489,0.716246,0.70621
0.146352,0.630473,0.596475,0.475086,0.701233,0.701577
0.146227,0.631053,0.614325,0.478915,0.726179,0.696207
0.146102,0.632776,0.620873,0.482952,0.732812,0.693744
0.145976,0.634499,0.613559,0.481739,0.761977,0.693005
0.145851,0.636222,0.592035,0.480861,0.726383,0.698012
0.145726,0.635847,0.594177,0.476286,0.725385,0.698306
0.145601,0.633073,0.615405,0.471477,0.766082,0.691891
0.145476,0.634889,0.595761,0.474572,0.75201,0.697977
0.145351,0.636929,0.590624,0.476083,0.753484,0.698857
0.145226,0.63323,0.613507,0.475782,0.764846,0.693521
0.145101,0.632591,0.604225,0.475482,0.756614,0.698042
0.144976,0.63796,0.585957,0.476517,0.757464,0.699889
0.14485,0.646197,0.594508,0.479079,0.709975,0.696934
0.144725,0.648943,0.597799,0.48234,0.713933,0.695714
0.1446,0.645413,0.594647,0.491335,0.778566,0.6984
0.144475,0.644001,0.594368,0.498949,0.761852,0.701859
0.14435,0.639387,0.580297,0.506479,0.74625,0.704251
0.144225,0.628347,0.586114,0.507203,0.720849,0.706948
0.1441,0.617308,0.596145,0.501373,0.733311,0.708062
0.143975,0.614585,0.607168,0.502767,0.778283,0.702633
0.174205,0.621365,0.590206,0.493581,0.726508,0.711017
0.216342,0.628146,0.567933,0.482433,0.731043,0.71423
0.222141,0.636626,0.589562,0.476505,0.764993,0.704028
0.211293,0.641989,0.59705,0.471604,0.731996,0.699162
0.178676,0.641569,0.573297,0.471719,0.729082,0.70302
0.146059,0.637422,0.582875,0.484278,0.704033,0.700932
0.133764,0.629016,0.581603,0.491876,0.712107,0.698059
0.148042,0.62061,0.590676,0.490345,0.741521,0.698095
0.162319,0.61788,0.614464,0.487404,0.698658,0.693638
0.176597,0.621634,0.602396,0.476986,0.723639,0.698939
0.190875,0.625389,0.607777,0.467636,0.725476,0.701613
0.195892,0.632883,0.614708,0.472859,0.726882,0.697086
0.188798,0.639355,0.605862,0.481542,0.745365,0.694623
0.181704,0.639776,0.617355,0.484685,0.703999,0.690848
0.17461,0.641333,0.607638,0.486688,0.722324,0.690126
0.167516,0.644191,0.596475,0.486295,0.732143,0.694612
0.160422,0.644382,0.613071,0.4953,0.718899,0.689862
0.153328,0.641524,0.61833,0.498452,0.745376,0.687036
0.146235,0.641255,0.611939,0.503084,0.715838,0.695843
0.139141,0.640571,0.592766,0.518868,0.725056,0.701648
0.132047,0.636032,0.569605,0.518207,0.76903,0.706057
0.124953,0.63722,0.567272,0.51306,0.71823,0.705096
0.12112,0.642992,0.577128,0.514099,0.724115,0.699818
0.12155,0.641893,0.599262,0.518302,0.767341,0.694541
0.12198,0.635505,0.603267,0.514919,0.727506,0.696078
0.12241,0.629117,0.598739,0.509007,0.723854,0.700393
0.12284,0.627985,0.608543,0.507712,0.729513,0.696934
0.12327,0.63286,0.603302,0.50934,0.731191,0.700323
0.1237,0.6358,0.595918,0.516865,0.759448,0.703876
0.124131,0.636529,0.606193,0.517108,0.716155,0.699015
0.124561,0.637257,0.611243,0.516471,0.706347,0.698048
0.124991,0.637986,0.592609,0.529946,0.733504,0.700076
0.125421,0.638714,0.572339,0.539235,0.734173,0.705529
0.125851,0.639443,0.581952,0.535904,0.770493,0.701706
0.126281,0.638576,0.606715,0.534786,0.782569,0.693029
0.126711,0.638004,0.602988,0.542157,0.761433,0.697731
0.127142,0.639854,0.604068,0.546056,0.736464,0.698317
0.127572,0.641703,0.60365,0.542838,0.720577,0.694823
0.128002,0.646141,0.582657,0.535363,0.721371,0.704181
0.128432,0.653538,0.583049,0.530369,0.721847,0.711358
0.128862,0.656228,0.594473,0.540985,0.727211,0.702633
0.129292,0.653538,0.592296,0.55154,0.747996,0.700076
0.129722,0.648809,0.590763,0.55383,0.72035,0.701894
0.130152,0.645553,0.595552,0.564216,0.705666,0.696464
0.130583,0.646646,0.595274,0.56318,0.715021,0.695128
0.131013,0.64307,0.616136,0.553737,0.707072,0.690695
0.131443,0.638358,0.60978,0.553784,0.720781,0.695268
0.131873,0.638442,0.606976,0.55145,0.728345,0.694835
0.132303,0.641468,0.616066,0.555714,0.707588,0.69385
0.132733,0.642992,0.615387,0.557468,0.724342,0.694506
0.133163,0.643978,0.617111,0.555407,0.726451,0.693117
0.133594,0.648035,0.60816,0.559636,0.746431,0.694964
0.134024,0.649044,0.598652,0.561699,0.746828,0.698739
0.134454,0.64715,0.606367,0.55802,0.708694,0.698974
0.134884,0.641939,0.60682,0.559133,0.723208,0.699947
0.135314,0.640983,0.591652,0.561797,0.723673,0.705494
0.135744,0.644892,0.590676,0.561286,0.726973,0.704728
0.136174,0.6488,0.59974,0.558829,0.75176,0.701679
0.136604,0.652709,0.604834,0.560343,0.725635,0.69863
0.137035,0.654872,0.615109,0.564197,0.720249,0.69331
0.137465,0.65504,0.61436,0.570825,0.731815,0.691551
0.137895,0.655208,0.612409,0.579533,0.741668,0.694283
0.138325,0.656788,0.618052,0.579303,0.750025,0.692055
0.138755,0.654569,0.596824,0.584021,0.729637,0.697496
0.139185,0.650165,0.592435,0.58873,0.733481,0.70248
0.139615,0.647979,0.612131,0.586316,0.722199,0.695585
0.140046,0.648413,0.602152,0.587172,0.720407,0.698376
0.140476,0.654913,0.592714,0.582077,0.732858,0.70346
0.140906,0.661414,0.590485,0.589099,0.714828,0.701085
0.141336,0.665194,0.597503,0.590255,0.704339,0.697356
0.141766,0.710506,0.621552,0.593234,0.687705,0.690191
0.142196,0.764274,0.640307,0.610641,0.698211,0.68489
0.129998,0.769402,0.659028,0.61886,0.759017,0.688825
0.101284,0.767665,0.656328,0.630213,0.747871,0.698059
0.087953,0.779421,0.663486,0.653682,0.703863,0.699373
0.094738,0.803562,0.684383,0.674181,0.735489,0.697954
0.101522,0.809984,0.704253,0.673913,0.750887,0.697848
0.108306,0.811833,0.725846,0.664517,0.713048,0.693574
0.11509,0.81635,0.738907,0.665093,0.696776,0.692255
0.121874,0.820541,0.742303,0.668081,0.710633,0.692618
0.128659,0.873441,0.766247,0.676214,0.709034,0.69195
0.135443,0.925376,0.825352,0.690123,0.719478,0.684128
0.148958,0.913048,0.871691,0.692765,0.720384,0.684796
0.171276,0.906996,0.884996,0.691351,0.71611,0.6946
0.193593,0.900944,0.894191,0.679997,0.723934,0.695163
0.215911,0.891558,0.890586,0.661742,0.728424,0.700393
0.238228,0.878361,0.891039,0.648582,0.761762,0.70275
0.284689,0.86944,0.903142,0.629147,0.749458,0.703137
0.329379,0.862267,0.899241,0.605659,0.731985,0.709235
0.330467,0.855313,0.902253,0.588068,0.737178,0.707857
0.331555,0.852707,0.900303,0.574274,0.720951,0.708121
0.332644,0.850101,0.897883,0.56177,0.730306,0.709903
0.333732,0.847495,0.888601,0.550969,0.736339,0.708414
0.334821,0.840849,0.887242,0.53999,0.733754,0.705717
0.331378,0.834764,0.890098,0.527923,0.721859,0.70818
0.32201,0.834596,0.884874,0.521328,0.705723,0.707851
0.312641,0.834427,0.896716,0.523695,0.74185,0.700393
0.303273,0.800132,0.897586,0.518166,0.756341,0.688432
0.293905,0.760805,0.870699,0.499703,0.727018,0.692149
0.292597,0.763204,0.85311,0.483428,0.742904,0.708531
0.30183,0.76892,0.834842,0.469496,0.726122,0.71382
0.311063,0.771223,0.833345,0.458242,0.732075,0.70886
0.29385,0.769626,0.850672,0.452986,0.767862,0.692349
0.266549,0.770212,0.857081,0.450089,0.746714,0.68457
0.271278,0.773294,0.848408,0.445191,0.744163,0.695241
0.276007,0.776376,0.825996,0.439747,0.741612,0.705912
0.280736,0.778099,0.828904,0.430957,0.725487,0.706432
0.285465,0.778267,0.843759,0.417026,0.718377,0.702164
0.290195,0.780474,0.839788,0.402251,0.752713,0.697801
0.294924,0.782189,0.836375,0.395282,0.76666,0.693791
0.285418,0.778558,0.828869,0.395869,0.739786,0.694236
0.257296,0.770466,0.831551,0.399229,0.705927,0.690589
0.229174,0.767653,0.844473,0.395888,0.716711,0.687705
0.201051,0.773537,0.849819,0.40042,0.738902,0.686752
0.182735,0.777774,0.839649,0.406487,0.747463,0.691545
0.17724,0.78303,0.838395,0.409882,0.758462,0.696339
0.171745,0.788426,0.824028,0.418398,0.735001,0.701132
0.16625,0.790192,0.81243,0.42229,0.722403,0.701308
0.160755,0.787524,0.822322,0.431632,0.706456,0.698136
0.15526,0.785989,0.824568,0.438962,0.698915,0.697168
0.149765,0.784201,0.830994,0.436839,0.691375,0.697965
0.14427,0.77403,0.839527,0.446334,0.697037,0.70078
0.138775,0.766723,0.837908,0.456575,0.717788,0.701132
0.13328,0.767788,0.821503,0.46001,0.723855,0.705236
0.181839,0.77468,0.821573,0.445546,0.740682,0.707324
0.249411,0.784319,0.842905,0.422178,0.739854,0.701319
0.249411,0.792466,0.8389,0.413897,0.705337,0.696535
0.225551,0.787008,0.834494,0.414894,0.71332,0.692126
0.170489,0.780441,0.826449,0.423818,0.72581,0.695069
0.139515,0.786056,0.810132,0.424496,0.721473,0.702985
0.14004,0.787883,0.806605,0.424835,0.727018,0.702938
0.140566,0.790864,0.808303,0.43879,0.715441,0.700029
0.141091,0.800446,0.809453,0.451617,0.717981,0.698916
0.141617,0.80317,0.819483,0.45717,0.730828,0.69745
0.142142,0.802665,0.816975,0.463621,0.711982,0.702551
0.142668,0.799925,0.825021,0.466572,0.731259,0.696652
0.143193,0.79463,0.847416,0.460245,0.703455,0.690208
0.143719,0.79412,0.834686,0.451483,0.690868,0.697508
0.169389,0.799079,0.824725,0.45022,0.718377,0.707476
0.202206,0.797566,0.828173,0.441884,0.705456,0.71212
0.20137,0.791637,0.822078,0.431843,0.732585,0.709903
0.200533,0.792698,0.824394,0.426349,0.747054,0.70282
0.199697,0.797854,0.833136,0.422271,0.714908,0.70051
0.19886,0.803009,0.832509,0.420672,0.701902,0.703383
0.198024,0.797678,0.841164,0.418642,0.741487,0.700299
0.197188,0.792601,0.847555,0.414993,0.717709,0.696464
0.196351,0.796019,0.854878,0.413296,0.694854,0.693967
0.195515,0.798888,0.846388,0.412158,0.738992,0.69861
0.194678,0.808303,0.838935,0.40911,0.717845,0.697907
0.193842,0.812225,0.833641,0.406063,0.675028,0.699173
0.193005,0.813716,0.834094,0.40483,0.649775,0.697602
0.192169,0.816423,0.822409,0.40567,0.63458,0.698669
0.191332,0.815498,0.820545,0.405544,0.686968,0.700862
0.219354,0.81273,0.839997,0.395782,0.674982,0.700111
0.262582,0.804403,0.827163,0.380199,0.68047,0.707147
0.276348,0.79672,0.824707,0.369109,0.732223,0.701542
0.290113,0.794282,0.844072,0.356776,0.800327,0.691094
0.303879,0.793806,0.84045,0.343021,0.835592,0.695233
0.301335,0.795571,0.825961,0.334758,0.769529,0.706045
0.277463,0.792747,0.827285,0.332769,0.740285,0.708766
0.253592,0.787345,0.840328,0.3341,0.726292,0.702158
0.229721,0.788011,0.840154,0.336929,0.718865,0.699255
0.213648,0.79213,0.82516,0.333518,0.734479,0.69976
0.207773,0.795308,0.826466,0.328472,0.766241,0.696851
0.201897,0.797409,0.845605,0.326278,0.715089,0.691627
0.196022,0.793744,0.843498,0.329815,0.712152,0.693298
0.190147,0.788373,0.840659,0.332955,0.71857,0.697637
0.184272,0.788583,0.84254,0.330493,0.709272,0.697719
0.178397,0.788793,0.838726,0.331712,0.766671,0.694459
0.172522,0.789003,0.826971,0.332157,0.740977,0.701273
0.166647,0.791548,0.82826,0.326051,0.72018,0.702551
0.160772,0.796759,0.836897,0.32693,0.765674,0.695186
0.154897,0.80197,0.834094,0.341463,0.722097,0.691668
0.149021,0.807221,0.821137,0.34711,0.69317,0.694717
0.143146,0.812517,0.817916,0.3426,0.73144,0.697555
0.137271,0.813498,0.825996,0.346891,0.73804,0.695268
0.131396,0.809547,0.819762,0.362886,0.746454,0.697203
0.125521,0.802733,0.831708,0.374868,0.70231,0.694541
0.119646,0.790959,0.839005,0.378987,0.709805,0.695327
0.129117,0.777258,0.830437,0.368021,0.718956,0.703676
0.158656,0.763557,0.823663,0.348026,0.694894,0.709305
0.188195,0.749856,0.823001,0.337908,0.73279,0.706069
0.228794,0.741175,0.8319,0.332559,0.702775,0.704275
0.283855,0.738233,0.828225,0.311675,0.68961,0.707253
0.317058,0.738665,0.845935,0.284623,0.710508,0.698106
0.321674,0.742952,0.837089,0.275185,0.712175,0.697719
0.326291,0.751318,0.826048,0.258559,0.754822,0.703295
0.330907,0.764347,0.843254,0.244574,0.764744,0.700569
0.324009,0.7731,0.835922,0.250554,0.741391,0.703055
0.302052,0.783557,0.814241,0.251992,0.705927,0.706491
0.238815,0.790797,0.818038,0.258442,0.719716,0.7001
0.166418,0.793049,0.834129,0.284497,0.708512,0.69657
0.152632,0.796893,0.824899,0.296113,0.735228,0.701671
0.138847,0.793027,0.812848,0.303905,0.807618,0.700698
0.125061,0.791906,0.809923,0.317959,0.771355,0.697543
0.111276,0.793923,0.81701,0.322897,0.726082,0.697367
0.09749,0.795941,0.817742,0.328148,0.657452,0.696265
0.083705,0.79941,0.82065,0.343803,0.669346,0.699085
0.077593,0.804537,0.825474,0.355468,0.762873,0.703923
0.081517,0.805075,0.827111,0.363717,0.792604,0.697801
0.085441,0.80246,0.827058,0.372039,0.735624,0.697215
0.089364,0.802236,0.82509,0.365602,0.726723,0.699045
0.093288,0.802011,0.836497,0.370569,0.728764,0.693674
0.097212,0.80354,0.823958,0.38144,0.702423,0.700757
0.101135,0.803344,0.822635,0.384166,0.76022,0.697051
0.105059,0.798889,0.824638,0.386079,0.741759,0.697403
0.108983,0.79561,0.822409,0.39043,0.714114,0.702633
0.112907,0.793677,0.832021,0.39863,0.723015,0.697356
0.11683,0.794666,0.831203,0.396058,0.725499,0.695526
0.120754,0.798995,0.824934,0.38814,0.778907,0.703547
0.124678,0.803324,0.81095,0.395719,0.735704,0.710607
0.127368,0.807653,0.823541,0.404202,0.708943,0.703102
0.128445,0.814198,0.843236,0.403875,0.707197,0.693134
0.129522,0.821393,0.84193,0.412443,0.706233,0.690155
0.130599,0.826437,0.818943,0.424463,0.723537,0.695468
0.131676,0.828734,0.80233,0.429785,0.74778,0.698634
0.132753,0.827894,0.800554,0.435226,0.814931,0.696464
0.13383,0.827053,0.810828,0.441186,0.80676,0.696746
0.134907,0.822604,0.830001,0.449037,0.789637,0.692126
0.135984,0.818188,0.823889,0.452229,0.772515,0.691269
0.137061,0.818524,0.826745,0.447323,0.688612,0.697074
0.138138,0.81886,0.838517,0.444164,0.673644,0.697708
0.139215,0.819196,0.831186,0.454793,0.774836,0.69555
0.140292,0.817258,0.818055,0.463623,0.806518,0.702293
0.141369,0.815308,0.817898,0.460704,0.804142,0.703395
0.142447,0.816316,0.822026,0.455438,0.779224,0.698388
0.143524,0.817325,0.820929,0.4518,0.76268,0.695902
0.144601,0.815603,0.831325,0.451007,0.761977,0.695497
0.145678,0.810762,0.830019,0.450053,0.751335,0.705084
0.146755,0.80592,0.820667,0.453538,0.721144,0.709253
0.147832,0.801078,0.820894,0.455014,0.69774,0.70723
0.148909,0.796237,0.830263,0.45517,0.71789,0.706725
0.149986,0.793001,0.821538,0.45933,0.761013,0.707957
0.151063,0.7916,0.818212,0.46352,0.783635,0.709188
0.166165,0.790199,0.830576,0.457982,0.76776,0.704099
0.199607,0.788798,0.818926,0.441564,0.74583,0.705822
0.23305,0.787397,0.800467,0.425316,0.723129,0.714641
0.249447,0.785996,0.814398,0.415634,0.726349,0.70876
0.243554,0.782778,0.831116,0.407209,0.771037,0.697766
0.237661,0.777482,0.826501,0.402658,0.783147,0.696418
0.231769,0.774854,0.823227,0.401693,0.783397,0.701577
0.225876,0.775274,0.843254,0.400867,0.734434,0.698787
0.219983,0.778401,0.840589,0.401297,0.719625,0.695022
0.21409,0.782529,0.833118,0.399738,0.735948,0.693791
0.208198,0.784266,0.8257,0.395905,0.728549,0.697362
0.202305,0.786004,0.809435,0.394071,0.752305,0.70642
0.171983,0.789754,0.812883,0.404566,0.782773,0.703946
0.134526,0.791413,0.821085,0.416037,0.764903,0.698059
0.129515,0.79115,0.83244,0.415504,0.743891,0.694143
0.124505,0.794428,0.846719,0.418568,0.739299,0.688256
0.119494,0.795274,0.823645,0.429416,0.739151,0.692126
0.114483,0.793341,0.815722,0.438301,0.69757,0.691727
0.109472,0.793486,0.828504,0.442901,0.673434,0.692524
0.104462,0.793184,0.823227,0.463621,0.729989,0.693697
0.099451,0.793498,0.824673,0.490384,0.751976,0.704028
0.09444,0.794831,0.824516,0.493125,0.746125,0.710748
0.089429,0.795011,0.817098,0.488435,0.760197,0.704298
0.086956,0.798277,0.803079,0.487147,0.769574,0.706808
0.0878,0.801543,0.81358,0.487686,0.736407,0.702938
0.088645,0.804809,0.831447,0.492663,0.710429,0.699068
0.089489,0.808075,0.839283,0.490818,0.733759,0.695198
0.087026,0.811342,0.833815,0.500873,0.761399,0.691903
0.080238,0.814608,0.82725,0.52361,0.76471,0.693615
0.07345,0.815644,0.820824,0.543078,0.731724,0.694471
0.066662,0.814131,0.817306,0.563148,0.677046,0.696875
0.059874,0.814775,0.80947,0.581475,0.655104,0.699549
0.053085,0.817885,0.819065,0.593712,0.703852,0.694723
0.046297,0.823205,0.841634,0.608389,0.746068,0.693228
0.049149,0.83105,0.841147,0.615915,0.73796,0.696863
0.064608,0.838896,0.833136,0.612082,0.733804,0.697579
0.080066,0.842138,0.835052,0.607148,0.760083,0.697039
0.095525,0.834786,0.835574,0.601991,0.750683,0.70071
0.110983,0.829712,0.835243,0.605227,0.700507,0.700018
0.126442,0.834209,0.835278,0.611062,0.677,0.696371
0.1419,0.838706,0.825265,0.605377,0.704056,0.693896
0.146573,0.843203,0.823105,0.597552,0.713502,0.696646
0.137143,0.84211,0.836271,0.606684,0.739616,0.695503
0.127713,0.834629,0.829166,0.618483,0.755366,0.698177
0.118282,0.828129,0.827668,0.618972,0.708705,0.702258
0.129114,0.824946,0.833397,0.620847,0.706902,0.706573
0.166441,0.827098,0.836236,0.614159,0.714896,0.704919
0.189968,0.832477,0.831325,0.606036,0.722891,0.703958
0.195447,0.832444,0.821851,0.603803,0.712708,0.711803
0.200927,0.829178,0.832927,0.600747,0.725249,0.705365
0.206407,0.829291,0.847938,0.599025,0.751624,0.694776
0.211887,0.829403,0.845465,0.597744,0.719613,0.697192
0.217367,0.82554,0.830437,0.595721,0.713139,0.698857
0.222847,0.820233,0.833972,0.58847,0.723628,0.697332
0.228327,0.818468,0.823123,0.580484,0.709402,0.705775
0.233807,0.81431,0.809148,0.573952,0.712549,0.708168
0.249013,0.809536,0.812935,0.565449,0.734111,0.700428
0.276938,0.807182,0.820197,0.551152,0.776718,0.698024
0.304863,0.810399,0.833502,0.531793,0.79468,0.695479
0.314365,0.815039,0.828086,0.518591,0.76471,0.700252
0.299775,0.818423,0.82112,0.508526,0.734377,0.705693
0.285185,0.821337,0.823593,0.503254,0.717856,0.70017
0.270595,0.819701,0.82361,0.502368,0.728095,0.699197
0.256005,0.820037,0.837402,0.498668,0.752596,0.694096
0.241416,0.820373,0.836131,0.494628,0.741143,0.695069
0.226826,0.822671,0.830193,0.499482,0.72969,0.697403
0.219838,0.824425,0.829427,0.499247,0.723582,0.699185
0.22279,0.822996,0.820807,0.498367,0.732075,0.707628
0.225743,0.822508,0.828957,0.497815,0.735511,0.706878
0.228696,0.823097,0.845639,0.493794,0.732988,0.688561
0.231648,0.821292,0.831987,0.493005,0.742938,0.688854
0.234601,0.816753,0.825683,0.481137,0.71459,0.699443
0.237553,0.812214,0.814015,0.473602,0.716926,0.705752
0.240506,0.80391,0.821799,0.462497,0.73609,0.70859
0.243459,0.794204,0.851978,0.455077,0.744707,0.697315
0.272456,0.787815,0.851212,0.441378,0.754788,0.702504
0.305041,0.786723,0.851961,0.421758,0.706913,0.696324
0.297778,0.791682,0.834895,0.412138,0.707004,0.695702
0.290516,0.795033,0.831325,0.402517,0.715208,0.70438
0.283253,0.801724,0.847189,0.397463,0.712572,0.699455
0.27599,0.808501,0.832405,0.400936,0.743233,0.701918
0.268727,0.808613,0.826101,0.399182,0.73567,0.70363
0.261761,0.808725,0.833606,0.39482,0.705859,0.700416
0.255182,0.809726,0.826484,0.402481,0.727233,0.698493
0.248603,0.80939,0.831708,0.402912,0.731588,0.698306
0.242024,0.806364,0.839318,0.390859,0.726593,0.699772
0.235444,0.799415,0.844142,0.384833,0.698783,0.702375
0.228865,0.792534,0.84106,0.383111,0.736418,0.703243
0.222286,0.790853,0.830994,0.380848,0.769314,0.699009
0.221437,0.791643,0.830924,0.373324,0.717901,0.704814
0.22808,0.795257,0.841599,0.364214,0.714182,0.698798
0.234724,0.793027,0.827285,0.364873,0.729773,0.691504
0.241367,0.787255,0.825282,0.35886,0.722596,0.695685
0.242724,0.78507,0.832405,0.354315,0.75548,0.697004
0.237167,0.787042,0.821765,0.351333,0.76014,0.70214
0.231609,0.786706,0.827738,0.344959,0.726916,0.702199
0.226052,0.78136,0.839388,0.348403,0.717312,0.698077
0.220495,0.78312,0.825038,0.348786,0.711982,0.701507
0.214938,0.789003,0.825665,0.341078,0.740795,0.700874
0.209381,0.794887,0.826223,0.331529,0.732801,0.701917
0.203824,0.799908,0.826937,0.33515,0.734774,0.701402
0.198266,0.806218,0.829897,0.340939,0.744764,0.700123
0.192709,0.812006,0.825944,0.348526,0.739639,0.701566
0.187152,0.814225,0.833763,0.359163,0.7416,0.696793
0.181595,0.816444,0.827624,0.362342,0.707962,0.696824
0.176038,0.818663,0.809992,0.37009,0.708388,0.6987
0.17048,0.820882,0.804368,0.373247,0.744254,0.700577
0.164923,0.819947,0.820267,0.3724,0.759188,0.69813
0.159366,0.815408,0.823384,0.377527,0.719149,0.697883
0.153809,0.812242,0.822792,0.377221,0.71641,0.701366
0.150848,0.810645,0.843863,0.374726,0.736395,0.694612
0.151282,0.813128,0.832283,0.378141,0.747531,0.697379
0.151717,0.820273,0.808756,0.375291,0.736328,0.70543
0.152151,0.825521,0.822652,0.380277,0.72314,0.699361
0.152585,0.828603,0.823645,0.383827,0.734683,0.699408
0.15302,0.831686,0.819361,0.381034,0.738595,0.701601
0.153454,0.830034,0.832823,0.387965,0.719375,0.700434
0.153888,0.827681,0.823367,0.394809,0.712697,0.701753
0.154323,0.830707,0.808181,0.398559,0.745433,0.705658
0.154757,0.829104,0.818961,0.401139,0.743335,0.704638
0.155191,0.82633,0.826257,0.402893,0.707996,0.702492
0.155626,0.828263,0.822983,0.410349,0.717606,0.700323
0.15606,0.832119,0.830506,0.418551,0.749322,0.69436
0.156494,0.836053,0.827546,0.417827,0.762567,0.695855
0.156928,0.835408,0.809766,0.419403,0.733051,0.703219
0.157363,0.832298,0.803201,0.431353,0.751556,0.703829
0.157797,0.829188,0.823314,0.435642,0.762646,0.695702
0.158231,0.826078,0.822635,0.432264,0.740943,0.702727
0.158666,0.824289,0.825787,0.427358,0.738028,0.704919
0.1591,0.824008,0.835661,0.425116,0.720509,0.698622
0.159534,0.823728,0.835139,0.429544,0.730136,0.696265
0.159951,0.825305,0.834059,0.424674,0.748721,0.696218
0.160345,0.829003,0.83237,0.416983,0.774076,0.698787
0.160739,0.832701,0.833902,0.416031,0.780347,0.698071
0.161134,0.837342,0.832283,0.416357,0.735647,0.696007
0.161528,0.843057,0.82725,0.423132,0.732438,0.694225
0.161922,0.844694,0.823872,0.42786,0.732223,0.694342
0.157298,0.839157,0.829932,0.431487,0.734683,0.69256
0.146113,0.834831,0.837228,0.44231,0.733357,0.693967
0.134928,0.837364,0.830924,0.451896,0.714488,0.696277
0.130045,0.840367,0.820145,0.456692,0.716699,0.703231
0.133401,0.84104,0.825961,0.457988,0.718366,0.707007
0.136758,0.839123,0.827145,0.455779,0.763916,0.702433
0.140114,0.831659,0.83594,0.454139,0.768327,0.694577
0.143471,0.827356,0.832474,0.455025,0.732098,0.695362
0.146827,0.824475,0.813388,0.452732,0.719251,0.707441
0.150184,0.817622,0.814546,0.450165,0.721382,0.710777
0.153541,0.813503,0.817028,0.449679,0.731327,0.707875
0.156897,0.812876,0.826762,0.438645,0.734354,0.703331
0.160254,0.816238,0.841495,0.436287,0.743959,0.69691
0.16361,0.817325,0.839179,0.440755,0.716915,0.696031
0.166967,0.817734,0.826797,0.436514,0.713762,0.698446
0.170324,0.82034,0.835626,0.429869,0.728708,0.697391
0.17368,0.820474,0.846284,0.431269,0.723684,0.692806
0.177037,0.821942,0.837629,0.438878,0.729377,0.690589
0.180393,0.823612,0.843167,0.441067,0.713456,0.692571
0.18375,0.820082,0.846684,0.443498,0.692921,0.692794
0.187106,0.816552,0.834425,0.441633,0.737847,0.695081
0.190463,0.810903,0.823053,0.445689,0.733538,0.7018
0.19382,0.808168,0.8226,0.443655,0.71645,0.705705
0.197176,0.809334,0.832439,0.432687,0.745059,0.705283
0.199156,0.807989,0.833188,0.434633,0.734445,0.704134
0.199336,0.809495,0.837699,0.436833,0.730624,0.699942
0.199517,0.814258,0.834877,0.4287,0.727834,0.700205
0.199697,0.819021,0.834459,0.428131,0.742995,0.688936
0.199877,0.82177,0.835156,0.434442,0.773362,0.680903
0.173582,0.822219,0.820197,0.436522,0.762074,0.68679
0.140338,0.822667,0.811298,0.447282,0.759267,0.687142
0.143281,0.817258,0.824725,0.456449,0.74253,0.690367
0.146225,0.808527,0.833536,0.455499,0.724557,0.693263
0.149169,0.803652,0.822095,0.455807,0.746703,0.693783
0.152112,0.802385,0.822844,0.452871,0.740432,0.696304
0.155056,0.805243,0.833066,0.453519,0.718593,0.698825
0.158,0.802688,0.831447,0.454003,0.735114,0.704521
0.160944,0.803282,0.832579,0.451149,0.740172,0.704486
0.163887,0.810466,0.836897,0.446432,0.73978,0.7018
0.166831,0.809536,0.838726,0.442704,0.724557,0.701413
0.169775,0.809446,0.827041,0.448703,0.740251,0.698071
0.172718,0.814826,0.820075,0.449824,0.760242,0.696664
0.175662,0.820205,0.831203,0.451177,0.723015,0.697356
0.178606,0.825585,0.826362,0.451166,0.705462,0.703137
0.179822,0.829356,0.834634,0.452218,0.758167,0.696218
0.178778,0.831289,0.835957,0.456802,0.782127,0.693662
0.177735,0.828006,0.831099,0.460333,0.76175,0.697098
